"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","1987","1987",74.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","1988","1988",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","1989","1989",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","1990","1990",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","1991","1991",75.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","1992","1992",75.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","1993","1993",75.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","1994","1994",75.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","1995","1995",75.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","1996","1996",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","1997","1997",76.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","1998","1998",76.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","1999","1999",76.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2000","2000",76.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2001","2001",77,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2002","2002",77.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2003","2003",77.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2004","2004",77.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2005","2005",78.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2006","2006",78.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2007","2007",78.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2008","2008",78.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2009","2009",79,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2010","2010",79.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2011","2011",79.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2012","2012",80.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2013","2013",80.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2014","2014",80.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2015","2015",80.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2016","2016",80.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2017","2017",81.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2018","2018",81,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2019","2019",81.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2020","2020",81.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DNK","Denmark","2021","2021",81.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1960","1960",69,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1963","1963",69,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1968","1968",69.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1970","1970",70.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1971","1971",70.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1972","1972",70.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1973","1973",71.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1974","1974",71.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1975","1975",71.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1976","1976",72,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1977","1977",72.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1978","1978",73,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1979","1979",73.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1980","1980",73.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1981","1981",74,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1982","1982",74.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1983","1983",74.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1984","1984",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1985","1985",74.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1986","1986",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1987","1987",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1988","1988",74.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1989","1989",75,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1990","1990",75.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1991","1991",75.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1992","1992",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1993","1993",75.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1994","1994",76.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1995","1995",76.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1996","1996",77,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1997","1997",77.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1998","1998",77.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","1999","1999",77.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2000","2000",77.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2001","2001",78.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2002","2002",78.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2003","2003",78.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2004","2004",79,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2005","2005",79.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2006","2006",79.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2007","2007",79.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2008","2008",79.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2009","2009",80.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2010","2010",80.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2011","2011",80.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2012","2012",80.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2013","2013",81.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2014","2014",81.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2015","2015",81.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2016","2016",81.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2017","2017",81.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2018","2018",81.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2019","2019",82.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2020","2020",82,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2021","2021",82,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1960","1960",70.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1961","1961",71,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1962","1962",70.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1963","1963",70.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1964","1964",71.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1965","1965",71.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1966","1966",71.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1967","1967",71.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1968","1968",71.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1969","1969",71.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1970","1970",72.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1971","1971",72.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1972","1972",72.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1973","1973",72.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1974","1974",72.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1975","1975",73,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1976","1976",73.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1977","1977",73.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1978","1978",73.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1979","1979",74.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1980","1980",74.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1981","1981",74.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1982","1982",74.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1983","1983",74.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1984","1984",75.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1985","1985",75.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1986","1986",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1987","1987",76.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1988","1988",76.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1989","1989",76.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1990","1990",77,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1991","1991",77.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1992","1992",77.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1993","1993",77.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1994","1994",78,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1995","1995",78.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1996","1996",78.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1997","1997",78.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1998","1998",78.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","1999","1999",78.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2000","2000",79.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2001","2001",79.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2002","2002",79.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2003","2003",79.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2004","2004",80.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2005","2005",80.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2006","2006",81,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2007","2007",81.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2008","2008",81.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2009","2009",81.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2010","2010",81.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2011","2011",82.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2012","2012",82.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2013","2013",82.4,"B","Break"
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2014","2014",82.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2015","2015",82.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2016","2016",82.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2017","2017",82.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2018","2018",82.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2019","2019",83,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2020","2020",82.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2021","2021",82.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1960","1960",69.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1961","1961",69.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1962","1962",69.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1963","1963",70,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1964","1964",70.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1965","1965",70.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1966","1966",70.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1967","1967",70.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1968","1968",70.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1969","1969",70.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1970","1970",70.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1971","1971",70.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1972","1972",71,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1973","1973",71.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1974","1974",71.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1975","1975",71.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1976","1976",71.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1977","1977",72.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1978","1978",72.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1979","1979",72.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1980","1980",72.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","1981","1981",73.2,,
